t(s)	Capacity(Ah)	Voltage(V)
11885.8	-0.00243659	3.76288
11886.2	-0.00243667	3.76288
11886.6	-0.00243675	3.76289
11887	-0.00243683	3.76289
11887.4	-0.00243692	3.7629
11887.8	-0.002437	3.7629
11888.2	-0.00243708	3.76291
11888.6	-0.00243716	3.76291
11889	-0.00243724	3.76292
11889.4	-0.00243733	3.76292
11889.8	-0.00243741	3.76293
11890.2	-0.00243749	3.76293
11890.6	-0.00243757	3.76294
11891	-0.00243765	3.76294
11891.4	-0.00243774	3.76295
11891.8	-0.00243782	3.76295
11892.2	-0.0024379	3.76296
11892.6	-0.00243798	3.76296
11893	-0.00243806	3.76297
11893.4	-0.00243815	3.76297
11893.8	-0.00243823	3.76298
11894.2	-0.00243831	3.76298
11894.6	-0.00243839	3.76299
11895	-0.00243847	3.76299
11895.4	-0.00243856	3.763
11895.8	-0.00243864	3.763
11896.2	-0.00243872	3.76301
11896.6	-0.0024388	3.76301
11897	-0.00243888	3.76302
11897.4	-0.00243897	3.76302
11897.8	-0.00243905	3.76303
11898.2	-0.00243913	3.76304
11898.6	-0.00243921	3.76304
11899	-0.00243929	3.76305
11899.4	-0.00243938	3.76305
11899.8	-0.00243946	3.76306
11900.2	-0.00243954	3.76306
11900.6	-0.00243962	3.76307
11901	-0.0024397	3.76307
11901.4	-0.00243979	3.76308
11901.8	-0.00243987	3.76308
11902.2	-0.00243995	3.76309
11902.6	-0.00244003	3.76309
11903	-0.00244011	3.7631
11903.4	-0.0024402	3.7631
11903.8	-0.00244028	3.76311
11904.6	-0.00244044	3.76312
11905.4	-0.00244061	3.76313
11905.8	-0.00244069	3.76313
11906.2	-0.00244077	3.76314
11906.6	-0.00244085	3.76314
11907	-0.00244093	3.76315
11907.4	-0.00244102	3.76315
11907.8	-0.0024411	3.76316
11908.2	-0.00244118	3.76316
11908.6	-0.00244126	3.76317
11909	-0.00244134	3.76317
11909.4	-0.00244143	3.76318
11909.8	-0.00244151	3.76318
11910.2	-0.00244159	3.76319
11910.6	-0.00244167	3.76319
11911	-0.00244175	3.7632
11911.8	-0.00244192	3.76321
11912.2	-0.002442	3.76322
11912.6	-0.00244208	3.76322
11913	-0.00244216	3.76323
11913.8	-0.00244233	3.76324
11914.6	-0.00244249	3.76325
11915.4	-0.00244266	3.76326
11915.8	-0.00244274	3.76326
11916.2	-0.00244282	3.76327
11916.6	-0.0024429	3.76327
11917	-0.00244298	3.76328
11917.4	-0.00244307	3.76328
11917.8	-0.00244315	3.76329
11918.2	-0.00244323	3.76329
11918.6	-0.00244331	3.7633
11919.4	-0.00244348	3.76331
11920.2	-0.00244364	3.76332
11920.6	-0.00244372	3.76332
11921	-0.0024438	3.76333
